Estuary,Station,Date,Transect,Habitat,Method,Quadrat,ScientificName,CommonName,Status,EstimatedCover,TallestPlantHeight,Tide,VegetatedCover,NonVegetatedCover
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia bigelovii,dwarf glasswort,native,60,3,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,20,40,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Spartina foliosa,California cordgrass,native,5,20,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Triglochin concinna,arrow grass,native,10,20,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Suaeda esteroa,estuary seablite,native,5,20,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Arthrocnemum subterminale,Parish's glasswort,native,10,20,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Cressa truxillensis,alkali weed,native,20,10,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,20,15,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Jaumea carnosa,fleshy jaumea,native,40,10,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Limonium californicum,Western marsh-rosemary,native,10,10,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,25,30,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis littoralis,shore grass,native,10,10,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Frankenia salina,alkali heath,native,25,15,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,1,Suaeda esteroa,estuary seablite,native,2,5,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,2,Arthrocnemum subterminale,Parish's glasswort,native,90,30,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,2,Cressa truxillensis,alkali weed,native,15,5,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis littoralis,shore grass,native,20,15,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,5,10,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,2,Triglochin concinna,arrow grass,native,5,30,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,5,10,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,5,20,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,3,Arthrocnemum subterminale,Parish's glasswort,native,70,40,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis littoralis,shore grass,native,95,20,ebb,100,0
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,4,Arthrocnemum subterminale,Parish's glasswort,native,15,15,ebb,40,60
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis littoralis,shore grass,native,25,15,ebb,40,60
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Limonium californicum,Western marsh-rosemary,native,15,10,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Cressa truxillensis,alkali weed,native,5,5,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis littoralis,shore grass,native,75,15,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,15,10,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Jaumea carnosa,fleshy jaumea,native,10,10,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Limonium californicum,Western marsh-rosemary,native,2,5,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,20,30,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Triglochin concinna,arrow grass,native,10,30,ebb,90,10
Newport Bay,2,2021-03-19T00:00:00Z,2,Mid marsh,within_elevation,5,Arthrocnemum subterminale,Parish's glasswort,native,40,20,ebb,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis littoralis,shore grass,native,90,15,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,1,Limonium californicum,Western marsh-rosemary,native,5,5,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,2,10,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Batis maritima,saltwort,native,2,5,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Cuscuta salina,salt dodder,native,10,0,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis littoralis,shore grass,native,10,15,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,15,15,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,20,5,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Limonium californicum,Western marsh-rosemary,native,25,30,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,5,10,high,90,10
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia bigelovii,dwarf glasswort,native,5,15,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Batis maritima,saltwort,native,10,15,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,90,10,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Limonium californicum,Western marsh-rosemary,native,25,25,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia bigelovii,dwarf glasswort,native,2,20,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,10,20,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Suaeda esteroa,estuary seablite,native,5,20,high,95,5
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,30,25,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Batis maritima,saltwort,native,10,10,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,5,25,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,25,35,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Spartina foliosa,California cordgrass,native,5,50,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Jaumea carnosa,fleshy jaumea,native,20,20,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,50,40,high,70,30
Newport Bay,1,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Spartina foliosa,California cordgrass,native,40,50,high,70,30
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,1,Arthrocnemum subterminale,Parish's glasswort,native,10,20,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis littoralis,shore grass,native,85,15,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Arthrocnemum subterminale,Parish's glasswort,native,60,20,high,75,25
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis littoralis,shore grass,native,20,10,high,75,25
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,10,10,high,75,25
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,5,5,high,75,25
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,5,30,high,75,25
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis littoralis,shore grass,native,70,20,high,100,0
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,5,10,high,100,0
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Limonium californicum,Western marsh-rosemary,native,2,20,high,100,0
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,25,25,high,100,0
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Arthrocnemum subterminale,Parish's glasswort,native,60,20,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis littoralis,shore grass,native,15,15,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,20,10,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Limonium californicum,Western marsh-rosemary,native,2,5,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,2,30,high,85,15
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Arthrocnemum subterminale,Parish's glasswort,native,2,5,high,50,50
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Arthrocnemum subterminale,Parish's glasswort,native,60,0,high,50,50
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis littoralis,shore grass,native,2,10,high,50,50
Newport Bay,2,2021-09-24T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,2,10,high,50,50
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,95,60,high,95,5
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,80,35,high,100,0
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,85,30,high,85,15
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,10,35,high,60,40
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,2,30,high,60,40
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,60,50,high,60,40
Newport Bay,3,2021-09-25T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,95,30,high,98,2
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Atriplex prostrata,fat hen,non-native,15,0,ebb,40,60
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Rumex crispus,curly dock,non-native,5,0,ebb,40,60
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Atriplex prostrata,fat hen,non-native,15,6,ebb,5,95
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Baccharis salicifolia,mule fat,native,2,4,ebb,5,95
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,5,1,ebb,5,95
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Baccharis salicifolia,mule fat,native,5,42,ebb,95,5
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,2,8,ebb,95,5
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Atriplex prostrata,fat hen,non-native,10,13,ebb,95,5
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Baccharis salicifolia,mule fat,native,5,57,ebb,20,80
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Baccharis salicifolia,mule fat,native,5,65,ebb,20,80
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Atriplex prostrata,fat hen,non-native,10,7,ebb,20,80
Ventura River,1,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,5,4,ebb,20,80
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,1,Atriplex prostrata,fat hen,non-native,5,6,ebb,50,50
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,1,Cakile maritima,European sea rocket,naturalized,5,16,ebb,50,50
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,40,16,ebb,50,50
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Atriplex prostrata,fat hen,non-native,5,8,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Cakile maritima,European sea rocket,naturalized,5,7,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis spicata,salt grass,native,60,15,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Baccharis salicifolia,mule fat,native,2,6,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,2,11,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Atriplex prostrata,fat hen,non-native,2,5,ebb,10,90
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Cakile maritima,European sea rocket,naturalized,5,10,ebb,10,90
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,2,3,ebb,10,90
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,3,Typha latifolia,broad-leaved cattail,native,2,40,ebb,10,90
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Typha latifolia,broad-leaved cattail,native,2,46,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,5,29,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Typha latifolia,broad-leaved cattail,native,5,31,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Atriplex prostrata,fat hen,non-native,10,15,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Baccharis salicifolia,mule fat,native,2,5,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,4,Cakile maritima,European sea rocket,naturalized,20,19,ebb,70,30
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Typha latifolia,broad-leaved cattail,native,2,41,ebb,40,60
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Typha latifolia,broad-leaved cattail,native,10,41,ebb,40,60
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Atriplex prostrata,fat hen,non-native,15,6,ebb,40,60
Ventura River,3,2021-03-29T00:00:00Z,2,Mid marsh,within_elevation,5,Cakile maritima,European sea rocket,naturalized,15,5,ebb,40,60
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,1,Schoenoplectus californicus,southern bulrush,native,10,100,ebb,95,5
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,1,Typha latifolia,broad-leaved cattail,native,2,83,ebb,95,5
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,2,Schoenoplectus californicus,southern bulrush,native,15,108,ebb,100,0
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,2,Typha latifolia,broad-leaved cattail,native,2,124,ebb,100,0
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,3,Schoenoplectus californicus,southern bulrush,native,2,50,ebb,80,20
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,3,Typha latifolia,broad-leaved cattail,native,65,154,ebb,80,20
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,3,Schoenoplectus californicus,southern bulrush,native,5,220,ebb,80,20
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,3,Typha latifolia,broad-leaved cattail,native,10,119,ebb,80,20
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,4,Typha latifolia,broad-leaved cattail,native,15,103,ebb,98,2
Ventura River,2,2021-03-30T00:00:00Z,2,Mid marsh,within_elevation,5,Typha latifolia,broad-leaved cattail,native,10,105,ebb,95,5
San Elijo Lagoon,1,2023-11-22T00:00:00Z,2,Low marsh,across_elevation,5,Spartina foliosa,California cordgrass,native,2,74,low,100,0
San Elijo Lagoon,1,2023-11-22T00:00:00Z,2,Low marsh,across_elevation,5,Salicornia pacifica,Pickleweed,native,45,59,low,100,0
San Elijo Lagoon,1,2023-11-22T00:00:00Z,2,Low marsh,across_elevation,5,Frankenia salina,alkali heath,native,80,35,low,100,0
San Elijo Lagoon,2,2023-11-22T00:00:00Z,3,Low marsh,across_elevation,3,Spartina foliosa,California cordgrass,native,25,121,low,95,5
San Elijo Lagoon,2,2023-11-22T00:00:00Z,3,Low marsh,across_elevation,3,Salicornia pacifica,Pickleweed,native,20,59,low,95,5
San Elijo Lagoon,2,2023-11-22T00:00:00Z,3,Low marsh,across_elevation,3,Jaumea carnosa,fleshy jaumea,native,45,33,low,95,5
